;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;Bronchial Epithelial Cell;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;tpm.Keratocytes%2c%20donor1.CNhs11337.11527-119I6;tpm.Keratocytes%2c%20donor2.CNhs12095.11607-120I5;tpm.Keratocytes%2c%20donor3.CNhs12921.11688-122I5
chr17:57697216..57697235,+;9.789101646;21.96064146;14.4531209;10.09983731;3.699144564;5.448799341;5.696769968;7.425955432;9.86017925;17.9410993;10.93103034;4.79894701;17.45994283;11.21568457;5.872898214;4.921028791;12.81952994;13.05644329;13.32897624;4.293900732;10.79997122;16.6128087;12.41902685;0.446229605;8.208341519;5.077476066;3.683333191;8.151710867;13.02576926;9.021570318;9.414090815;12.16370603;3.79604152;7.083093845;1.968642854;11.13052299;13.0197284;2.968361329;12.39704725;15.70299445;1.272142435;11.00019534;11.54139472;5.05033502;2.503501409;4.863893751;2.493974613;4.641766005;2.716132617;8.896708401;6.470293793;10.67227165;2.410258948;8.432229051;5.181807349;10.1273743;19.27261648;16.03296855;12.88314141;7.465117252;13.4181749;16.30643644;9.496350328;10.78888904;18.43878027;13.25266768;5.017411295;10.25946358;13.99891246;14.18537397;11.20179292;13.83863551;10.27901511;7.646164434;7.909599478;12.41104951;6.720785275;5.155034808;6.430097173;8.088911972;4.155332096;10.09878927;7.857325207;6.106369669;6.50348063;4.447280165;4.25862358;5.524512154;8.334633659;5.076822937;7.911167298;0.645034563;8.070805769;7.060506017;1.468002197;0;13.5560042;5.192694182;1.028092982;0.353441158;0.9605145;0.672395247;20.44631544;0.560508563;1.317841802;0.825503574;1.047671065;0.683174576;1.059847242;0.594877885;0.725643872;5.462258771;8.507003488;7.998316978;1.247333332;5.454491311;12.81454519;1.521729317;5.508604596;6.004577517;6.068664602;2.576031768;5.22530684;7.124876593;5.080167208;7.798980478;10.80197584;12.12282728;7.687181185;6.655643794;5.763418929;10.40586986;19.00764716;9.88837988;4.675595262;8.373876227;17.32147251;7.713388455;7.868470899;5.818069334;0.617036686;22.38657949;2.980753722;12.29757821;9.929019616;4.620981141;3.799506053;10.87954749;3.396835181;3.443676279;7.377415843;10.97660227;5.92566049;3.258083053;6.239608712;9.048583623
chr17:57697246..57697302,+;193.8529946;337.5360223;168.4489759;149.3066425;158.3736593;135.0050159;142.0377741;139.2126026;173.0733029;210.869867;170.5547008;110.5206974;267.6523291;143.8965567;164.4234185;122.9809647;159.17583;195.4588342;176.1830742;211.8232669;187.6028257;205.1719553;159.3699045;65.58084267;212.2788795;121.2829493;151.5060064;184.6203308;307.7623397;186.633736;181.2269583;207.2174205;76.58284463;190.8587685;78.14160935;171.4246124;202.1595285;118.7344532;150.4580463;199.9428537;65.3958447;142.9637754;154.7748336;119.7949176;114.8439007;148.5120695;90.38493421;96.97788035;93.28754206;210.1059922;168.1738152;113.9203741;144.45917;152.2653568;138.1287168;181.90469;202.3643855;258.0307525;181.3870777;146.8139726;187.1778926;225.6754746;187.0174542;251.7169595;236.8654906;170.66595;104.5654037;173.117753;150.9000417;190.4612369;532.5093506;191.0267053;176.0526659;155.207113;174.7868634;162.9097634;147.9464243;135.1022004;121.3374324;111.2077277;97.31176563;173.5881843;173.3235433;177.9570589;139.6846319;48.82251904;95.24871334;195.5986343;208.0926217;90.71359374;179.2137863;65.75643012;136.6990227;251.4849523;53.43527996;28.78885723;298.8164648;214.2134455;101.6715473;67.23403223;69.99852146;58.4001607;377.462782;67.957081;73.98308863;70.71474929;80.87479514;64.2774731;75.16679822;66.51429205;61.65501609;152.796969;192.0017916;177.2566133;90.37089252;65.52028845;265.1024704;100.8960266;162.2211864;184.2211994;203.329814;97.96273537;124.1761116;244.3351977;154.5900127;124.489485;120.9693779;184.0899071;201.2069738;206.3565974;135.1660363;214.9603822;294.6866547;186.6639702;93.12054435;140.7864994;293.2968266;123.4142153;181.0817653;134.6743192;76.50542133;203.722437;49.42562804;204.8155889;137.9276911;115.0600964;103.2297552;283.07827;111.8683064;129.6298142;173.2834884;136.014771;126.3832276;81.12626802;121.6723699;261.906226
chr17:57784755..57784834,-;30.74370382;23.1047357;76.79950671;36.60183318;25.61273419;21.24683283;25.29696636;26.39624636;41.38142805;42.94531735;49.79438609;30.76098384;35.7887343;16.21326374;22.34913965;17.05947938;32.58297192;46.27927424;38.13036088;20.04611019;24.50414303;39.62563596;51.17828437;6.087956308;21.86090911;32.60081214;3.807432111;27.03726723;28.64318671;39.46937014;21.87655882;31.88628651;8.916423058;29.2768504;19.53188168;28.06121676;35.20288392;28.19943262;36.16045916;38.7204477;18.31004386;45.20220421;30.85454347;19.6781871;14.65107545;18.09232148;9.817651532;11.39352962;24.98589476;27.61412697;20.32299498;35.8544346;33.87303582;33.17652368;18.56258456;29.18966189;31.88268657;37.76993322;27.02942226;29.86046901;32.89779762;36.63067459;21.37963737;14.11946367;31.63051927;34.64945061;14.85541769;33.84215124;44.87886642;26.84641726;20.66812311;28.53330307;21.02517361;25.56062218;25.19330891;46.92913005;31.55654802;26.87521724;8.910687576;23.17236755;14.97625232;36.80101075;37.82508928;47.1062803;41.26437133;8.059795745;9.227547645;17.52266676;21.1826779;8.402208799;27.57302713;8.707729505;23.84855198;32.00813844;34.3512514;19.19257148;21.82373172;16.35187368;12.46756463;16.31234849;22.36885595;19.77223421;20.83427761;8.829810723;38.2151088;12.49205359;11.23684976;15.62860507;12.43337577;13.73054537;13.60416566;29.08624225;25.99149215;26.86483162;32.08844627;5.862690533;28.40457434;14.25708188;26.13909225;31.16873452;28.66037656;23.08872593;26.71222879;31.9902145;26.95245798;1.757072232;10.55861425;27.83154763;29.49056837;28.28909784;15.76578362;48.32809285;22.6097708;21.27834011;6.361969636;17.85323858;29.01595224;44.01168707;23.82543252;16.61619182;9.056864702;45.7445722;16.12640367;16.92746437;34.17110875;21.07774646;21.09387781;47.3596844;22.95097056;35.29768186;36.37237578;37.67925868;34.4429016;13.03233221;5.199673926;42.47807312
chr17:57784997..57785081,+;50.34867045;72.23004225;71.4995337;37.82338437;95.00525606;44.33983839;65.50248398;51.74392771;57.23751495;56.16613262;62.29270798;35.18910113;66.32974056;37.98335614;51.16350408;22.78958399;57.95495826;67.73837906;71.13488764;48.30564524;49.07859357;52.62704681;62.08089842;31.67468438;33.45313993;43.69636988;422.29346;47.87334259;33.93876588;68.78947368;59.82051467;48.30728964;20.50964102;63.19221316;28.10289532;55.18676204;69.65704409;53.43050392;58.08618631;43.53908287;37.2074226;65.21050724;45.98177832;38.99852854;35.97930835;26.67037123;19.45281957;24.52544949;32.93327468;41.20441063;27.98967954;43.67242664;45.41028588;32.55636189;41.01629134;40.80252257;48.56588497;48.62666436;56.18922569;44.79070351;81.21742477;56.00652228;33.4725659;72.00137405;50.37540768;51.49853018;33.3978215;60.3980849;55.78978349;52.69001327;38.70419066;60.66800095;33.2977355;82.59207254;51.73722198;57.89291362;41.07200591;44.5910794;16.38805641;43.46473967;33.57057452;74.44307029;72.71006774;72.4040975;55.18628354;19.27574558;26.52631119;47.87336102;49.52994538;21.92704591;40.06028041;84.81785533;31.2883257;60.85707469;34.05765096;47.98142871;100.5577534;155.6877863;205.8643336;177.1529454;216.9719074;27.07872844;34.18411685;72.34080143;32.67713269;25.01058778;26.85889089;23.48865275;27.86354434;22.0502941;29.97001325;57.32831725;82.9949693;40.15310071;79.14489253;9.904547528;58.91737857;56.43363493;47.45658875;42.03444037;52.92552079;57.7167131;47.39863257;35.90009083;48.42351122;364.18984;16.42383075;47.95128944;51.40835945;52.02794348;33.16904953;38.49079978;41.54672494;35.67029459;20.24811539;35.41416593;41.9980392;82.46519716;56.38779007;30.14803998;25.67606302;61.63804308;23.0546494;34.69229674;44.90010844;24.03036828;26.5955082;72.78688473;58.14670573;105.5240803;52.32818214;37.28568827;48.23857993;20.85173154;14.55908699;53.03475402
chr4:109571747..109571792,+;75.29682263;37.08646403;83.01661481;33.85330301;28.92044061;13.52151439;30.70701019;47.8348989;100.1432984;89.48015911;100.6975076;49.92490004;73.66671686;48.06822856;62.57292322;47.46556787;43.53298708;91.39510304;62.7037075;30.44745718;65.70776856;75.17777131;94.08297487;10.66920832;13.90666221;16.15399096;11.50477914;44.82071619;52.82270188;63.71484037;41.83398761;51.17444892;45.14322286;84.16299926;30.47472523;92.76005932;100.5135105;115.7660918;58.36665549;55.15931233;74.42204427;40.96957354;61.54249451;27.25522657;20.81505499;32.67125372;27.45347292;29.77055124;22.49415307;14.8241665;31.80179129;27.22292694;65.62518766;41.12593198;28.42679794;50.74188153;44.87122667;61.55419049;35.04914908;41.05814489;74.95549202;84.32953199;39.20213416;20.846542;76.13560893;38.57229022;36.37076837;48.32110652;60.52470976;61.80697045;45.58590244;49.2292384;46.05253319;46.22166731;76.60716509;72.29104176;62.2252009;74.29918074;19.20267621;26.78011089;41.31165023;88.07144755;104.1394338;187.5527827;46.4172348;29.50875968;45.05098913;62.79108386;47.93722801;26.98804828;31.31941576;18.53233622;32.03092358;54.64459852;66.64729973;86.36657168;23.69805889;14.68123724;19.86095753;26.37302776;24.6292147;32.02195598;23.27154782;30.83517439;75.7676112;24.82643836;24.32691359;22.82813795;30.25340491;28.62347839;30.42059796;61.86882699;59.02631059;46.55921712;85.03933883;14.46359242;24.41804237;55.11185926;30.27152735;33.0561123;55.07640069;37.66343921;39.17536562;32.37019556;34.63174509;0.878536116;40.78971142;52.8784193;54.44414987;71.46822632;44.43141086;37.39920216;36.99248876;30.90363282;48.11349219;43.32209771;43.06059928;85.86816265;74.46944563;47.65300144;29.23883276;42.64038507;39.31128777;49.55844632;64.11013313;39.03901169;59.62313293;22.42305165;20.8581722;25.95056053;90.93093946;26.8376419;32.12819047;37.46795511;23.91850006;31.67004268
chr4:110354960..110355030,+;40.3111271;42.66421188;33.58998126;41.14857198;87.75629364;52.20282159;34.89267254;36.07360288;32.12225774;36.86312139;34.77690925;28.38598305;33.41896935;24.4259827;31.20958928;24.42234353;24.03661863;48.86470856;45.88425418;57.61898729;40.75413139;41.38753761;36.39748509;104.6765628;81.24924355;38.42550318;135.7875313;41.26744152;62.39239466;37.77782571;32.17796433;30.32238145;20.1969654;41.93585322;22.65081898;46.62088743;44.69306104;17.81016797;32.97377088;40.34337699;18.46259606;46.83953822;31.10234361;30.17053273;33.64319353;30.73017381;17.14132845;21.66785324;27.98060838;86.14482916;23.61357315;48.04049391;47.14653573;30.8128341;29.3639626;41.51472046;53.88943617;39.43347453;29.45569912;43.5465173;37.57363257;40.72628383;23.17524992;33.66059908;38.41225443;30.41562701;29.424173;39.72922299;30.87995396;35.29256441;31.83959345;40.66135794;36.71053714;29.39458643;28.63184234;36.04480313;43.22556746;34.03545827;19.25571749;30.14466998;38.93789167;43.11726213;48.28584811;31.40418687;26.95723417;18.30786919;25.72263061;58.29845513;34.23870884;23.10842921;51.29138466;68.46129204;32.39497569;28.28199405;35.52565316;86.36657168;54.40157761;84.36535833;66.08780142;44.23936429;50.28153947;63.666923;30.80235277;80.99070595;28.29986952;63.24384132;51.67004471;56.14867891;52.38597155;63.57021092;64.65037041;40.08774882;43.56288882;44.16488116;69.50844624;28.7598571;45.87675389;42.74635309;38.19819828;42.11104198;65.82454867;36.42705617;43.8555937;61.02084276;33.05968276;136.8976936;37.88241774;37.18106057;42.81731015;35.91135071;29.04103711;34.68716402;52.35441731;33.92712525;18.84927656;36.14848507;50.64858943;25.63567339;41.46304251;24.29282584;56.76024738;49.58124984;33.27437645;29.95514265;42.91599878;22.46975702;21.75515989;79.02063831;115.9645708;29.76320213;32.94101958;37.49682912;44.9053959;17.91945679;15.59902178;41.72402449
chr4:110481374..110481458,+;16.13725077;41.208953;20.34991714;15.45602545;16.99863168;6.943759639;29.14368687;24.67774606;41.64974244;35.82590686;31.57373419;16.21279038;9.564672672;22.11677975;7.904507702;8.463320406;17.09270658;4.26596662;11.85836418;3.900627786;10.87027873;16.59835696;9.152281547;59.00981397;45.91589358;53.6400743;4.383309352;10.80552409;16.32932644;11.84081104;22.64976725;20.24388217;10.79149322;24.98789879;2.925140154;16.71513825;17.44361964;19.29434864;25.41671348;29.71469276;6.40944852;8.327503467;18.66014952;19.94383151;22.89401435;32.80556967;19.05926433;25.54350905;23.09894051;2.695873254;17.0135797;10.71215691;32.04152682;24.36961069;32.8759178;19.23750133;9.299042767;11.734512;22.51269433;2.488372417;19.16755361;14.04490274;11.83270273;21.40527583;17.6912757;14.6671713;13.49955836;20.23344276;26.35089405;18.7222842;37.6194896;14.69550839;21.45634013;25.96094725;8.805707459;21.36928722;36.12424665;52.23392762;11.10446157;9.338192008;11.48098708;12.8692416;9.533370653;6.978708193;13.37141132;12.434596;6.448746198;37.37188916;10.18706765;28.53813543;64.47981766;99.01695838;10.4095676;16.85791158;24.07523603;67.1740002;43.71977643;160.9038351;99.5095557;109.7576305;78.68523194;86.84343463;21.68184732;45.30804894;29.91344256;132.3474164;95.97159819;139.7177456;139.2710936;155.4483389;113.4563339;41.4300464;12.14260635;15.97752135;25.39922313;22.81034363;11.42042105;72.04432535;40.75682201;31.60707866;36.86008014;29.2213812;40.6524338;38.47180164;31.91612971;62.31623394;11.8668964;38.66569043;20.20986035;12.88894207;22.26647352;20.99690736;22.59533461;27.91737343;13.86694833;9.243193605;21.02436264;32.10130783;20.73783183;23.6078887;46.57187365;15.69460691;30.52424152;12.33068702;4.384049898;41.01242628;23.42277712;2.973669203;36.25527711;1.844826578;20.24500162;15.39213913;13.88826677;8.796824243;37.43765227;7.289136808
chr4:110481496..110481512,+;1.317327265;0.457336082;1.149889946;0.836367938;0.374555134;0.510404265;3.086094369;1.689849002;1.790115863;2.404750084;2.124236515;2.080107271;0.785975301;1.314459123;0.759811919;0.539453454;1.335367702;0.646358579;1.258943939;0.173997032;0.359437283;1.030608421;0.396686538;4.972480062;2.667993554;1.823529688;0.069069252;0.929531705;1.077071683;0;1.071684363;1.911439518;0.469535346;2.228479142;0.554784798;1.586303707;1.015172214;0;1.881836614;1.721048293;0;0.632213074;1.249648201;2.580398028;1.71915164;1.674591777;1.987866812;1.787903338;0.991376738;0.069072055;2.417126247;0.599530441;2.699633923;2.249512154;1.412381359;2.119686878;0.666605323;0.422087433;1.468464586;1.244186209;1.679950436;1.448024564;0.255897791;0.898056043;1.126218239;1.87672773;1.184836692;1.237397223;1.441064518;0.495759782;1.426659599;1.027174106;1.490204124;1.506524536;0.79048054;1.23295095;2.304803853;2.871771707;1.205833672;1.397326346;0.222488043;0.700718617;0.187939205;0;0.558820795;0.327645249;0.45199128;0.678864097;1.343509693;0.813061608;1.800477087;5.636335127;0.167242473;0.564533785;3.523205272;0;0.34343409;4.772752531;2.364382981;4.077093841;1.841961591;0.847017861;0;3.944349899;3.063567569;8.026739458;3.299993986;7.41042635;7.083286475;12.21337848;8.284607569;2.60682958;0.471663815;1.03984765;1.247333332;0.492216206;0.114376339;4.283099764;2.651166848;1.156689461;2.924071888;2.508326172;2.685865243;2.750917598;3.020605438;1.29260088;0;2.256413143;1.711311025;0.923909413;2.662465579;1.579384873;1.643157673;0.397279121;1.325392383;1.214187117;1.419982616;1.814914931;1.638481809;0.86733644;1.864479249;1.383526517;0.42582196;1.103690676;0.464367928;2.076754281;2.644618825;0;1.574817241;0.122988439;1.544110293;1.090670402;1.481415123;0.325808305;2.079869571;1.508097271
chr4:110651143..110651264,-;13.14207751;10.81216643;9.052857788;9.294347852;5.818746186;24.94488934;13.83733422;9.986317136;10.61273576;15.10587086;17.44038637;16.3186876;11.7158557;12.81938363;18.53100085;13.10313253;12.28538286;13.9613453;27.74485394;2.806414149;16.95201021;14.53102364;27.12777637;5.272204041;13.03279374;10.23439695;1.674593386;19.46749246;11.40941115;16.3515962;10.91762521;17.37672289;16.5786207;16.79996418;7.365672405;13.1114198;17.46568406;10.38926465;9.830237167;12.37580041;5.724640957;17.10675141;10.97510889;15.91141872;11.23397172;11.94848747;15.40217099;14.47139897;15.35167837;7.788077982;11.60165937;7.705374796;16.71184821;12.05327828;8.420372352;14.25487493;17.75649595;14.6826997;8.572291611;13.6860483;12.53316507;23.79479285;11.57247693;3.952901813;14.33504841;12.91083946;13.56798179;11.55623639;8.646387109;11.68628504;9.289939592;9.361042902;11.01327374;9.577630493;13.59121728;12.12703232;14.89504598;13.87464889;10.47630212;8.325155544;14.1903058;20.61599577;18.21887727;17.44677048;21.0370617;9.002738737;10.20980177;13.2903904;13.53485114;13.3460117;16.67579874;3.298332281;14.17481305;14.10032912;10.56961582;0;12.40870443;0.864751555;2.070677231;2.038978112;1.585647536;6.344949653;11.54087887;8.110185916;17.26087133;7.762987969;6.204473552;8.720277664;7.583466207;8.792338189;8.17705061;16.62703093;8.000548623;12.96706144;22.45199998;14.93651217;5.020621729;3.664003928;6.744394633;6.823350984;11.77650404;7.036508734;6.477927655;9.60444592;5.718649996;13.84088872;8.579777725;12.01164531;13.0962205;17.18530361;15.91517522;8.752010467;10.41425505;6.687359283;9.453435713;11.54971822;10.65742621;12.59097233;12.74676315;9.243499221;8.882380586;9.41456787;8.862152368;10.60623819;18.43960786;14.95015746;23.88034186;10.2564328;3.558762267;8.117236944;14.75483169;12.20908153;17.77698147;19.54849832;13.51915221;9.551282714
chr4:1107306..1107369,-;0.350747793;0;0.055994043;0.119411364;0.071058312;3.505595642;0.087306226;6.44716129;1.449371703;1.751031403;2.595855869;0.975575161;2.490894962;0.95091585;1.033507572;3.510852202;0.534147081;0;3.457050743;0.098810078;6.441168769;0.634644583;0.477937308;1.172041191;1.682540475;0.279193776;0;1.617618507;0.961654537;0.563848145;0.90204555;0.260650843;7.440451974;0.557412766;0.201839288;4.510803312;6.747901938;10.38926465;1.196228014;1.096129394;0;0.153468315;0.579294003;1.144337647;1.518352873;0.536049516;2.368021012;1.085277555;1.107185471;0.621648492;0.516938347;0.986013593;3.792428547;1.31106187;1.716924933;0.797069228;0.198940397;0.688996145;0.15401679;2.488372417;0.330480634;0.503975612;0.427938988;1.265773339;0.980003209;0.202182482;0.641604425;0.479040917;0.20586636;1.955572433;0.155370497;1.619178541;0.025657331;0.191575396;0.098249041;0.869477111;6.069151333;5.153100784;0.486271929;0.38380428;0.55260243;2.170356723;5.820913494;6.978708193;3.47651662;1.836141694;0.291255163;0.201375128;1.301577358;0.513687362;0.258639803;0.513913138;0.086058834;0.21310427;1.174401757;0;0.384412488;0.179627855;0.12846095;0;0.188081662;0.443322947;0.109629938;0.280254281;0.823420782;1.000063204;0.401430286;0.840666488;0.748318925;1.38076925;0.857621911;6.054760701;0.533789156;0.942897667;0;0.492216206;0;0.247638334;0.314897236;0.553777997;0.323316428;0.431260916;0;1.381993512;0.694257202;0;0.145364684;1.653133942;0.491522049;0.979795732;0.585111648;0.38884882;1.249086667;0.238367472;1.453087863;0.116679839;1.009607485;0.226864366;1.336131947;0.831593609;2.972471445;0.155335658;0;1.625189117;1.418431374;0;1.88318937;0.590789907;1.160702932;0;0.686271241;0.609240113;0.462942226;0.325808305;1.039934785;0.754048635
chr4:110736659..110736694,+;28.04753824;13.04116129;25.79070721;26.50472437;33.19767973;9.268384968;21.94506929;36.51876823;29.0152517;24.83386125;21.63180977;33.94821645;31.17307393;28.49586287;13.03525124;25.97951936;26.97442758;17.96876849;14.10712341;8.599592717;29.0412158;24.02750162;25.98696;11.60290336;25.9418858;39.01051756;4.593801943;15.23361564;19.69155724;16.91544435;28.015263;23.54545952;17.08141968;23.44194676;45.57348948;16.9795222;15.865699;7.420903322;30.58547728;34.62215581;41.82900407;28.02885187;28.26826033;22.75565979;27.25020906;32.10216057;23.8665826;29.47299016;33.7726126;21.90400405;32.75845526;25.04485755;18.89743746;33.41659026;24.67275658;26.34614423;28.20977856;26.42297237;14.96377982;24.88372417;13.82777661;17.51264165;26.87278387;9.419147206;24.17681245;12.78996679;17.30655505;23.3612026;52.29005537;19.47711444;17.57976561;12.78262788;23.02054506;16.46167841;24.2971609;27.41206312;25.52766797;29.03823953;30.4735223;21.19626402;20.04374087;17.32007597;16.21071415;24.42547867;23.54990415;25.67035456;23.71254563;26.6234999;14.98623764;27.0631319;36.43790749;9.133564165;19.41946524;22.98312448;28.18564218;19.19257148;14.34626715;12.24300009;8.871123407;11.33442384;11.76966431;12.67949865;85.44129983;13.97473587;44.86670867;17.41944714;17.82308115;15.75583767;19.21595012;19.62809738;17.03743449;24.23878136;18.11314661;30.89838721;21.65722313;21.15484579;10.58367766;10.23285527;22.32264535;31.60835163;21.92102;22.91642437;34.13709825;32.43762117;23.73157996;3.903005935;12.45725642;22.16814557;22.29622585;19.49733439;16.79976201;34.72430252;26.64251562;24.33850886;19.71144437;18.46448483;26.24839606;33.12219748;25.63146393;23.39483369;19.90306733;14.76556738;35.56913657;24.06855577;19.31557071;32.43980049;25.45087329;23.69244732;9.731937619;20.66205768;25.73517154;26.65232682;19.16580815;18.5710734;25.99836963;18.85121588
chr4:110736896..110736941,+;12.6025198;2.128405821;8.124239516;13.69922133;4.36882423;1.031572056;5.467942529;16.46940847;10.7600222;6.485250995;9.161710737;10.29546351;7.121133905;12.95732483;4.038704966;10.67356702;8.546353291;6.463585788;4.905045297;0.82177554;5.102429474;9.30202667;9.050121133;1.045420669;8.270192354;5.618916205;0;7.692886516;5.058274192;15.22389991;11.98170467;7.645758073;8.313635072;9.312744908;13.16908389;3.178762656;3.832678151;10.38926465;11.87171617;14.36143009;12.33537802;6.710758265;11.56446497;9.468977197;7.458404573;12.86658127;9.686206682;9.353038049;8.755018218;6.152078225;11.51892127;8.503500344;5.91331252;18.08632587;13.7362248;13.5187056;10.10679662;6.204579623;7.930676843;1.244186209;7.342373713;9.6099796;12.5960681;2.835670619;9.966239467;7.577911958;9.513084958;8.485828719;21.20423505;5.589790676;6.384830228;7.531122229;13.96386678;7.986409665;15.5559665;9.786234307;6.924379893;6.539227056;16.46708005;8.975222059;5.533135389;3.000763918;4.630352718;4.361692621;8.720601921;10.41828679;8.63387065;5.213968833;6.222483052;9.179159908;9.322305573;0.49021844;7.751403745;5.715440848;8.220812301;9.596285742;1.08216667;0.380887432;0.407098792;1.196003279;0.946188811;2.11341652;8.437447024;1.221365206;15.7461825;0.97719464;1.002508528;1.178595969;0.915985623;1.067895251;1.499626963;7.864693555;6.82618811;8.519746186;0;7.694982232;3.644181912;0.915284553;8.869084703;15.22068114;6.673206158;11.17453046;17.62325167;11.58639297;11.0110216;0;11.1996034;8.407344026;10.24653586;6.052835337;9.924354172;18.65652472;8.477065892;13.05216744;14.2600723;9.593233121;9.673238894;13.15813325;7.66663177;10.70924126;0.415814188;4.901333332;12.44408597;8.001651991;3.89435438;9.168069111;10.87834407;1.312258917;0.949335706;3.443676279;8.578390515;10.7498049;9.999552077;8.145207633;12.47921742;5.781039537
