;celltypetarget_donor1;celltypetarget_donor2;celltypetarget_donor3;celltype2_donor1;celltype2_donor2;celltype3_donor1;celltype4_donor1;celltype4_donor2;celltype4_donor3;celltype5_donor1;celltype5_donor2;celltype6_donor1;celltype6_donor2;celltype7_donor1;celltype8_donor1;celltype8_donor2;celltype8_donor3;celltype9_donor1;celltype9_donor2;celltype9_donor3;celltype9_donor4;celltype9_donor5;celltype10_donor1;celltype10_donor2;celltype11_donor1;celltype11_donor2;celltype12_donor1;celltype12_donor2
chr11:64535610..64535658,-;1.267550348;0.982827217;1.181579813;1.736795767;1.018472897;0.660941032;2.002690356;0.535337503;0.516262042;0.948948237;2.619144188;0.144640631;1.298265026;1.419526183;1.371467266;1.136132852;0.64561034;1.120394023;1.438981544;1.05417021;0.773427627;2.870994426;0.534147081;0.517086863;0.499864956;1.29711475;1.842741465;0.868149669
chr11:64536521..64536539,-;1.267550348;0.982827217;0.590789907;1.499235657;0.925884452;0.409591487;0.077286937;0.382635427;0.460268;0.791301169;0.888132513;0;1.033154512;1.626728551;0.717158203;0.25253734;0.70676428;0;0.265938117;0.651124332;0.916405621;1.916752652;0;0.258543432;0.600851549;0.774529292;1.508056642;0.734794915
chr11:64536978..64537007,-;1.267550348;4.914136083;0.590789907;1.328311775;1.574003568;1.308574679;0.349762267;0.341233534;0.365751268;1.414569982;0.314411288;0;2.223414279;0.890277265;0.66838018;0.755673144;0.74057336;0.455627826;0.265938117;1.333267053;1.391630242;0.873096823;0.801220621;0.258543432;0.299918974;0.699342338;0.119812428;0.780433918
chr11:64537831..64537852,-;5.070201393;0.982827217;0.590789907;3.589025011;1.666592013;1.584743811;2.794420866;1.292505226;0.899484665;2.415453815;1.381934036;0.501872107;2.349514558;1.826852067;2.684671102;2.146966472;2.371482028;2.095969183;2.091987787;1.948804229;0.927297265;3.247363516;1.068294161;0.517086863;1.091308685;2.659182937;1.627869069;2.257215464
chr11:64545917..64545928,-;1.267550348;0.982827217;1.77236972;1.651716913;0.833296006;0.889658771;1.546295839;1.798614882;0.675508494;1.774355871;1.279531908;1.848829855;2.150753426;2.125868292;1.236272978;1.139725426;0.968097351;0.504085422;1.970857777;2.30522792;1.285419936;1.575287167;0.534147081;0.646358579;0.825220843;1.170562086;0.239624855;1.029600393
chr11:64545945..64545958,-;6.337751741;1.965654433;2.363159627;2.425895892;2.036945793;3.329917344;1.131501369;6.226172729;3.140803705;4.047376545;3.81463677;3.406459146;4.971373642;5.866524087;4.892451382;4.442862123;5.108628254;4.499625321;3.132062156;5.342263651;2.411508789;2.518538673;3.739029565;2.714706031;2.7750747;2.873546907;0.933746962;3.108427475
chr11:64545975..64546034,-;74.78547054;50.12418805;63.80530992;90.21567839;68.42286097;137.4616217;54.97709818;54.81960633;38.17609105;81.71878951;94.04263157;104.5256654;87.88113045;106.6689859;55.09690854;52.62397334;57.02418457;134.1804583;49.47544778;106.8088231;92.99250181;95.23562291;54.75007577;62.308967;55.10891695;76.82512929;40.70462647;59.26734617
chr11:64546232..64546255,-;60.84241671;38.33026145;46.67240263;57.55716948;46.66457636;34.29140085;24.85931868;29.03248078;31.19388684;24.66670488;79.89284236;53.64249579;30.05102888;36.82370409;12.58121163;14.67413787;17.81636296;45.0935333;26.34519164;38.47736004;34.75125099;39.53025037;14.42197118;23.26890884;19.47918328;61.72152603;21.59994243;21.07857713
chr11:64546263..64546274,-;8.872852438;1.965654433;0.590789907;3.239105195;4.073891587;1.546616839;2.696594008;2.758325973;1.079782451;2.051414302;7.325897221;4.075910282;1.807973599;3.208327115;1.477524538;1.712211275;1.948126547;1.966077541;2.756833078;4.331055905;1.90362921;4.158879569;1.602441242;2.068347452;1.336014023;6.475551745;2.801240887;1.481621758
chr11:64570565..64570568,+;3.802651045;2.94848165;2.363159627;1.191501198;0.648119116;6.823991389;1.208295543;14.60557668;0.875966521;0;2.987815966;0.201931341;1.609409051;1.012626185;1.590125279;1.748408268;2.184231585;10.53548223;1.982696826;2.163437999;6.16698849;2.374614167;1.602441242;2.197619168;1.026687229;2.547591005;1.317936705;0.676721332
chr11:64577991..64578062,-;17.74570488;17.6908899;16.54211739;19.60533449;15.09191656;31.44956514;20.85926658;6.124554667;8.510151026;18.25809907;8.442626242;3.991426482;22.91343538;24.21092381;10.4061911;9.405019669;12.28098981;43.67725753;12.97451199;29.01424247;26.74045513;32.03033457;16.5585595;9.695378682;13.75658487;4.134468191;16.0638183;15.47841828
chr11:64578150..64578169,-;2.535100696;1.965654433;2.363159627;2.017469934;0.555530671;0.493374669;0.310626036;1.501352557;0.972950061;1.090892984;2.188880534;0.968407263;0.50517925;1.026972888;0.617655001;1.138755988;0.41645319;1.186900849;0.785975301;1.468279004;0.821086958;1.241643797;0.26707354;0.517086863;0.835642266;0.603490228;1.05355939;1.006747289
chr11:6461452..6461464,-;1.267550348;0.982827217;4.135529347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6461785..6461799,-;65.91261811;23.5878532;37.21976412;0;0;0;0;0;0;0.089558523;0.084227198;0;0;0;0.077904437;0;0.036963787;0;0;0.04249826;0;0;0;0;0;0.143098358;0;0.068492108
chr11:6461964..6461968,-;10.14040279;8.84544495;3.54473944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6462210..6462228,-;11852.86331;7351.547581;8420.52854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6462232..6462271,-;84.92587333;69.78073238;27.76712561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6462279..6462299,-;54.50466497;34.39895258;25.99475589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6463820..6463833,-;10.14040279;1.965654433;3.54473944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:6463845..6463850,-;1.267550348;0.982827217;2.953949533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:64645991..64646005,-;2.535100696;3.931308867;1.77236972;7.245533687;4.536833813;12.19643652;6.323359904;1.316892013;4.942461922;5.058157276;3.657524813;8.95905361;5.641003682;7.249603905;8.033419927;6.634579254;5.491217636;15.43603376;4.195814622;10.74352979;4.603811391;8.266863828;5.074397267;1.551260589;2.840709759;0.808385934;10.00683927;5.383388697
chr11:64646086..64646101,-;10.14040279;14.74240825;10.63421832;85.25395064;57.59001289;37.54633889;38.62985614;18.88764462;62.38462953;80.29092141;49.79881602;259.9045509;22.51720373;24.08803356;35.6699907;49.09340388;56.09349561;44.93873165;61.69040209;48.20228448;17.92639858;20.18320689;41.39639875;34.25700468;56.77675072;4.920406331;61.56489175;42.47783628
chr11:64660916..64660922,-;11.40795313;2.94848165;3.54473944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:64684672..64684687,-;25.35100696;34.39895258;33.67502468;14.04306548;7.777429393;6.462636488;5.791585159;2.842670052;5.600276982;8.272231717;5.212816266;4.672133464;27.11901722;10.57663618;7.128405702;8.777554072;7.587091784;17.03103953;10.36248702;9.509212672;15.19756968;12.66031731;9.080500372;5.17086863;13.05106769;7.834873475;8.882972373;7.518877575
chr11:64692145..64692202,+;1.267550348;8.84544495;14.17895776;22.51508434;4.259068477;13.96826892;12.78075376;3.478162715;21.46644287;12.00979525;9.298533651;10.83514624;21.82230695;9.424482831;9.625492362;11.18230416;12.59340131;18.16910201;13.38525822;10.21653488;21.22296884;9.631239958;4.807323726;9.307563535;22.78057345;3.6524344;17.84020212;8.894771798
chr11:64764435..64764449,-;6.337751741;0.982827217;2.953949533;0;0.277765335;4.400057266;0.116915931;2.162733605;0.150510774;0.471877796;0.793268875;0.327276288;4.050848735;0.256035337;0;0;0.244560785;0.292759734;1.051913418;0.452416606;0.570536626;1.082075059;0;0.129271716;0.200959585;0;0.119812428;0.361684181
chr11:64781575..64781655,+;7.605302089;3.931308867;15.36053757;40.51084739;45.64610346;76.66526071;44.342904;30.0230374;21.86579604;30.76872371;25.20133473;44.67963986;82.0751583;49.8127873;31.05579054;68.81075557;55.75236495;116.9355593;46.91351853;55.94723658;52.97023747;66.76309264;62.49520844;31.80084208;28.79701093;27.7693645;52.67796951;33.47659221
chr11:64794875..64794983,+;1.267550348;4.914136083;3.54473944;9.80761328;8.6107254;8.030919236;8.763118313;7.164027654;6.244644829;6.814195623;11.1218033;13.82887936;9.732763601;10.50348689;5.2603748;6.206061493;6.161586278;21.99739918;7.508202031;9.546164463;6.789277201;9.967507478;7.47805913;2.973249462;6.533630534;13.51548335;8.907724832;4.763934538
chr11:64851666..64851728,+;26.61855731;17.6908899;16.54211739;37.21254207;24.53593797;40.29494329;23.50077543;19.47614266;22.93348492;26.56890383;20.084244;21.91788406;33.75364919;25.8682071;24.60597363;24.73219196;23.3204704;84.8576825;30.10658194;37.10182417;31.80450009;46.59186341;21.63295677;25.59579972;21.33723868;27.65689088;42.88205276;21.98356068
chr11:64863673..64863718,+;68.4477188;65.84942352;57.89741085;69.76407763;38.3316163;50.99516048;46.61836196;32.34586498;35.71774933;61.12952697;64.14577048;92.14764199;88.05265836;46.7464751;46.28964733;43.79669359;42.60572854;297.032558;48.07198338;80.42777731;83.55197262;175.3524465;63.29642906;40.9791339;26.85453769;66.65365896;56.3555527;33.83706732
chr11:64879336..64879353,+;72.25036985;6.879790517;44.309243;12.44647004;10.27731741;5.999815461;27.35644049;7.096912378;0.940696241;4.061076438;4.640507789;70.22100057;11.42788664;2.223711895;0.773463874;10.01387379;4.221367233;2.630843738;11.5236914;3.56831559;30.21684637;3.621950752;8.01220621;4.524510052;9.741414728;8.232729969;3.230985679;1.323800495
chr11:64885031..64885057,-;3.802651045;3.931308867;1.181579813;1.11526057;0.462942226;0;0.038643468;0;0.864541957;2.086459787;0.081933921;0;0.205945394;0.048892191;0.077904437;0.083855967;0;1.655268577;0;0;0.226036321;0.197987968;0;0.258543432;0.266594643;0.173997032;0.119812428;0.068492108
chr11:64885111..64885202,-;5.070201393;9.828272167;4.726319253;13.63098533;7.036721832;18.21814269;8.517096061;4.40801212;5.520986876;12.14552171;7.700694625;2.863868324;13.45935756;6.691176473;7.854043927;7.058706283;8.034582938;28.95249948;7.484523934;12.40441123;11.9745102;19.66212493;8.813426831;7.62703123;8.983823292;6.088987215;8.453227581;5.67409375
chr11:64889592..64889615,-;335.9008423;253.5694219;226.2725343;625.9589612;708.7645477;702.5575417;497.2684061;330.5206912;459.2090422;521.4130821;583.7500656;511.5711313;521.9641767;346.8448476;561.9912151;504.9531794;549.735829;2224.760515;323.3554064;621.4538416;1061.009895;1462.487545;536.283669;497.6961057;326.1659217;623.757122;414.011185;435.3758805
chr11:64889651..64889664,-;353.6465472;284.0370656;144.7435271;293.1992448;77.40394015;159.178227;83.71844282;18.23567308;314.3207809;212.6242049;32.00651731;41.02959599;119.2106663;93.58778162;69.33456539;36.31440112;77.56320101;260.2421461;60.99003965;188.6250836;85.98519607;201.3353052;111.3696663;71.61653053;116.2472871;41.43442174;60.72120165;101.7462766
chr11:64889773..64889820,+;67.18016846;78.62617733;57.30662095;63.01675937;57.86777822;82.65686387;43.03184651;30.21822931;69.03450185;60.59395558;39.61928326;29.64081904;52.50047763;44.78383264;26.14366635;30.53000087;25.74196205;59.66606102;33.95084558;69.30649769;58.04114381;58.63589466;46.20372248;35.67899355;45.78713688;51.6784334;30.62747969;29.07790859
chr11:64901005..64901029,-;6.337751741;4.914136083;4.135529347;0.844190802;1.018472897;0.973441952;0.697553482;0.749025895;0.684244171;0.99920765;0.968246875;0.897098609;0.949211572;0.878762103;1.114208034;1.267647794;0.930761754;0.292759734;1.306012486;0.964443695;2.223615503;3.231719284;0.801220621;0.517086863;0.801304333;0.478099058;0.838686994;1.484578637
chr11:64901951..64901974,-;103.9391286;94.3514128;102.7974438;15.0184069;4.629422258;12.16097811;9.270046956;7.290763956;10.67846999;10.7968757;21.24467947;17.54405788;11.53155917;13.51439226;22.87043873;12.26619429;18.9194477;17.11247357;8.5482764;10.2059168;14.90214401;23.9407616;6.409764968;19.39075736;9.887094964;5.878968054;7.329360682;7.846014967
chr11:64901978..64902009,-;58.30731602;52.08984248;67.35004936;18.28802924;8.425548509;20.17465109;10.28239651;16.20647078;11.6442417;14.21113539;27.05629279;31.22784559;20.44482345;23.72925842;22.76269528;17.19700204;24.66354554;20.29749372;15.37979409;15.20630751;26.02969787;28.08637063;8.546353291;20.94201795;15.46119373;10.0295857;14.89439635;12.91234935
chr11:64902013..64902024,-;1.267550348;1.965654433;4.135529347;1.501926341;1.759180458;2.457548922;1.129530317;2.664040896;1.409699918;1.741887826;2.534632407;2.156810459;1.710475517;2.030489566;1.624832185;1.199267187;2.434369452;3.427688894;2.103826835;1.239141613;1.427029239;2.47501849;1.335367702;1.551260589;1.727004968;1.394367093;4.76379478;1.772259605
chr11:64948672..64948748,+;1.267550348;1.965654433;5.31710916;0.98122194;0.555530671;1.137025352;0.35025503;3.438223725;2.188682899;1.904276909;0.239474704;0.646408715;2.437241616;0.366750651;1.420245289;1.536629933;2.164258994;1.738889941;1.837888719;0.623604437;1.117927931;2.125730888;0.26707354;1.163445442;1.727511769;0.832009058;1.05355939;1.442166443
chr11:64948790..64948867,+;2.535100696;6.879790517;5.31710916;2.428342787;1.296238232;1.997881572;4.177857645;4.721816977;2.226983509;1.977069706;3.401048747;4.044954818;6.03004565;5.507159731;4.510478052;3.561604568;3.214728382;14.26867076;5.779604273;4.900815346;3.77045744;3.06071329;3.204882484;3.490336325;2.942709955;10.34927004;6.89566602;3.972006862
chr11:64949045..64949102,-;6.337751741;1.965654433;4.726319253;3.092249097;1.203649787;3.588359438;2.625420717;1.027771516;2.254081633;4.554175442;3.20965773;0.37652716;2.89306673;3.586226264;0.653324883;1.01083362;3.965169582;6.006953025;6.408932419;3.612984417;0.73802863;0.197987968;3.739029565;1.551260589;4.271883019;0.522189218;2.681428459;2.700029057
chr11:64949261..64949276,+;5.070201393;5.8969633;3.54473944;4.798585748;3.518360916;3.05908967;1.916333195;1.177134129;3.950242712;4.841867933;0.303668754;1.326131059;5.376267722;3.937640327;1.094556426;1.856578442;0.436961773;6.369341596;1.982696826;3.292839835;1.082528935;2.138206968;1.869514782;0.517086863;0.457639606;3.325870745;2.681428459;1.896742035
chr11:64949391..64949454,+;27.88610766;39.31308867;21.26843664;220.4832922;154.7152919;69.74707221;56.61858401;77.74588612;162.9503885;211.3566057;111.1301754;28.7094984;136.7673285;43.49013302;73.61022261;54.37432049;84.92516843;196.5585512;77.37165145;80.2748797;108.0606759;108.6710639;73.4452236;57.3966418;103.9093994;57.19098053;54.19392589;65.21574933
chr11:6495101..6495202,-;1.267550348;0.982827217;2.953949533;3.104764741;2.962830245;4.371210623;2.997921889;4.33335016;3.016499962;3.499515734;2.359866699;3.470154667;6.518779508;5.575943263;3.419533757;4.528371788;3.8032516;9.04864293;4.074684613;5.301130027;4.229335632;6.511165727;2.670735403;2.326890884;4.061008813;2.812528204;5.532174266;4.099177929
chr11:6502534..6502579,-;51.96956428;58.969633;49.03556225;47.78189087;30.46159846;53.04572515;37.46548831;17.65861588;43.1194569;45.37734539;24.41991669;35.90847185;35.87952362;38.95594912;58.9386396;59.52103385;48.52255844;58.45111228;38.51005023;57.01116103;53.52853169;92.51712424;43.26591354;50.41596915;31.31011791;20.81757846;45.83180841;41.8096513
chr11:6502580..6502592,-;1.267550348;0.982827217;1.181579813;2.218144792;0.277765335;0.777073039;1.676159756;0.529764992;2.64290411;0.926989866;0.468137443;1.840297697;0.31988065;0.855791;1.981605221;2.419256006;1.580425472;0.162868092;0.664845291;1.395265195;0.796579606;4.077387144;0.801220621;2.456162599;1.048576534;0.207853674;0.479249711;1.600928528
chr11:6502675..6502751,+;35.49140975;36.36460702;33.67502468;38.36969125;29.16536022;31.18941605;31.48752761;37.55822567;34.23862654;26.71370341;49.26285277;34.21419639;34.18153955;35.30000011;28.13812933;28.98895848;27.22651408;28.85612894;34.1931056;26.87588526;38.01108225;29.80687879;24.30369217;34.25700468;28.71737399;56.52264426;29.69373273;28.55047444
chr11:65029421..65029459,+;3.802651045;7.862617733;5.907899067;15.73004246;13.3327361;11.23407008;10.8741197;10.61151984;11.47692581;29.2027158;14.91779734;3.443438258;26.7898593;41.09869079;12.87342814;5.37314717;13.07957579;29.96375468;6.408932419;40.75603999;8.680632759;14.17313292;22.70125093;4.783053483;6.046940693;9.806730674;5.197489442;12.0585176
chr11:65082349..65082378,+;1.267550348;2.94848165;11.22500823;33.35732292;10.74025964;61.5177995;17.70584217;1.049588987;38.78570983;38.32073505;0.923144654;52.9169111;16.02797495;35.22949871;53.91840515;45.86770664;73.02200542;113.8433601;46.15396085;16.29398224;68.74800707;92.51434194;13.8878241;66.4456619;34.64255095;3.144796283;38.93219252;26.12696577
chr11:65101305..65101359,+;20.28080557;11.7939266;15.36053757;45.49589997;40.36856209;91.29348319;46.25817041;21.88331257;22.95363232;42.88943417;37.96946798;18.53595087;35.4849608;45.93795164;39.10183906;36.89934011;31.48867429;53.2946894;33.97452368;52.8769626;46.30225947;59.06448447;38.72566335;31.93011379;26.45359927;43.49521866;30.79284717;22.77528563
chr11:65149432..65149450,-;5.070201393;3.931308867;1.77236972;0.036583428;0;0;0;0.156002843;0;0.12673082;0;0;0.139689962;0;0;0;0.037807731;0.081434046;0;0;0;0;0;0.129271716;0.03332433;0.173997032;0;0
chr11:65154082..65154139,+;10.14040279;14.74240825;12.40658804;22.97715745;8.518136955;13.13311;11.80783271;14.77505521;13.26558375;15.9775857;17.6481635;15.2789197;42.83443152;12.64261323;11.5065996;14.12208848;14.13176093;25.7551989;18.5000172;15.33887594;14.12866311;14.34863583;10.68294161;9.307563535;14.84630744;18.37157077;22.1039446;21.33963943
chr11:65184040..65184082,+;1.267550348;2.94848165;1.181579813;0.070093086;0;0.108602768;0.0777797;1.576053211;0.103252408;0;3.305017661;0.613199111;2.903593585;0;0.262839724;1.918743338;0.473302683;0.894141115;0.785975301;0.149298363;0;0;0;0;0;2.272618407;0.119812428;0.510094949
chr11:65187486..65187545,-;1.267550348;2.94848165;4.726319253;0.277298573;0.555530671;0.325808305;0.194695631;3.471483791;0.047258366;0.76357514;11.50231339;14.37285432;5.675609274;0.122230476;0.234686888;0.611305977;0.588192697;2.77878461;0.664845291;0.149298363;0.333615319;0;0.534147081;0.517086863;0.457132805;1.630359594;0.933746962;0.646071136
chr11:65190260..65190277,+;1271.352999;1008.380724;1947.243532;84.04527989;67.12662274;94.09506453;77.26734657;304.4031731;59.30109572;70.32010836;506.2669558;398.9167272;101.6879461;32.75261445;229.5492584;466.2953922;300.8421868;88.21583098;68.56653645;129.0543744;111.1913523;63.49325017;60.35862012;82.60462637;83.62486793;232.0265302;102.8538341;265.8955192
chr11:65190317..65190319,+;5.070201393;4.914136083;2.953949533;0.280372344;0.18517689;0.19238595;0.038643468;0.428878381;0.206504817;0.029852841;1.148382761;0.813599448;0.321169264;0.024446095;0.546304635;1.223581393;0.567738841;0.292759734;0.132969058;0.276793141;0.047659331;0;0;0;0.300425775;0.717247647;0.239624855;1.262500103
chr11:65190606..65190717,-;43.09671184;27.51916207;43.71845309;3.510801839;2.68506491;3.147821713;0.42803473;11.63652033;0.391958299;3.110778262;6.987498387;1.156917003;3.915042223;0.368166421;4.371410655;7.336662893;4.49879283;2.862025208;4.44991369;3.855434254;3.530832045;3.356384418;2.670735403;1.551260589;1.767709914;1.263456229;4.044920214;11.64084082
chr11:65192815..65192819,+;1.267550348;1.965654433;2.953949533;0.170622058;0.092588445;0;0.077286937;0.436250062;0.111988085;0.059705682;0.929923496;0.984344507;0.049210192;0.061823123;1.354475415;2.461668709;1.289174424;0.081434046;0.785975301;0.04249826;0.261441977;0.33364337;0;1.163445442;0.133297322;1.38549319;0.694122107;1.163963176
chr11:65192966..65192983,+;2.535100696;2.94848165;2.363159627;0.100528972;0.092588445;0;0;0.501307291;0;0.246142184;1.324330451;1.031572056;0.049210192;0;0.312591325;0.377836572;0.340422476;0;0;0.127494779;0;0.197987968;0;0.258543432;0.03332433;0.208051795;0;0.51789204
chr11:65193524..65193532,+;15.21060418;3.931308867;2.363159627;0.210279258;0.092588445;0;0.481104473;0.94569918;0.471692565;0.156583661;0.518936284;4.463627674;0.396707059;0.024446095;1.065430012;3.168292635;0.779598998;0;0.265938117;0.194100323;0.355391949;0.135655401;0;2.973249462;1.662890313;4.897534626;0.239624855;0.835483417
chr11:65199679..65199734,+;7.605302089;7.862617733;5.31710916;0;0;0.251349545;0.0777797;0.526464225;0.93733834;0.12673082;0.499994945;4.164491297;0.021165965;0;0.34074416;1.246926161;0.702197479;0.162868092;0.132969058;0.084996519;0.392159636;0.135655401;0;1.421988873;0.166621652;0.426535227;0.574309679;1.676074181
chr11:65199741..65199835,+;7.605302089;5.8969633;9.452638507;0.167548287;0.092588445;1.245628121;0.038643468;1.481036684;0.111988085;0.12673082;0.654139274;7.480053327;0.472080809;0.024446095;0.184935287;2.362337381;1.554574313;1.561094629;0.653006243;0.258402167;0.605942281;0.135655401;0.26707354;2.714706031;0.657585588;1.316024051;0.574309679;2.320531912
chr11:65199838..65199849,+;2.535100696;0.982827217;0.590789907;0.033509657;0;0.108602768;0;0.099087442;0;0;0.057823144;1.060930902;0;0;0;0;0;0;0.132969058;0.463726634;0.095318662;0;0;0;0;0.04428828;0;0.26516331
chr11:65199879..65200105,+;44.36426219;43.24439753;84.48295666;0.926277149;1.666592013;1.628212241;0.77828976;8.194918449;0.442796646;0.55199005;2.678477784;41.06735902;0.631118972;0.231589242;1.911228433;6.116652348;3.051026498;0.570038323;1.317851534;2.090860417;2.068377175;0.403798052;2.403661863;6.463585788;1.100716505;2.024438413;1.388244214;6.589023173
chr11:65200183..65200211,+;1.267550348;5.8969633;1.77236972;0.137112401;0.092588445;0.251349545;0;0.649938453;0;0.09687798;0.163928259;0.475663656;0.03862721;0.024446095;0.22715924;0.887188086;0.552018125;0;0;0.151602064;0.416673646;0.197987968;0.26707354;0.775630295;0.133297322;0.372013429;0.119812428;0.732173483
chr11:65200284..65200319,+;8.872852438;10.81109938;11.22500823;0.313882001;0.648119116;0.251349545;0.154573873;1.176402678;0.159246451;0.216289343;0.895478838;2.001702732;0.17137949;0.086269219;0.838270772;2.046665705;1.19326929;0.081434046;0.398907175;0.513391724;0.773434285;0;0.26707354;2.197619168;0.400905567;1.312669843;0.813934535;1.077255453
chr11:65200782..65200798,+;1.267550348;0.982827217;1.77236972;0.106676514;0.277765335;0;0;0.127545142;0;0;0.065059924;0.158554552;0;0;0;0.083855967;0;0;0;0;0.047659331;0.135655401;0;0.258543432;0.066648661;0.064953436;0;0.390720973
chr11:65200820..65200841,+;13.94305383;17.6908899;5.907899067;0.1767696;0.370353781;0.276169132;0.0777797;0.505378205;0.103252408;0.277058431;0.2695827;1.438158428;0.683116417;0.037377028;0.547278213;1.837510507;0.776761372;0.081434046;0.132969058;0.364093362;0.618202616;0.135655401;0;0.775630295;0.133297322;0.08857656;0;0.567160504
chr11:65200844..65200884,+;20.28080557;7.862617733;8.271058694;0.673568744;0.370353781;0.276169132;1.117275583;1.278059435;0.111988085;0.156583661;0.76215428;2.864956986;0.689826376;0.061823123;0.362342926;2.401157509;0.851587618;0.796845157;0.398907175;0.084996519;0.855130581;0;0.534147081;1.680532305;0.457639606;0.732802739;0.574309679;2.78814746
chr11:65200886..65200948,+;27.88610766;17.6908899;10.04342841;0.320029543;0.18517689;0.731416829;0.116423168;1.351989943;0.415698522;0.119411364;0.904301163;3.853875389;0.362373703;0.024446095;0.67493425;1.243333587;1.366849582;0;0.265938117;0.424982596;1.047136597;0.135655401;0.26707354;1.939075736;0.266594643;0.962114051;0;1.641794524
chr11:65200963..65201054,+;25.35100696;16.70806268;15.36053757;0.426706058;0.925884452;0.81520001;0.35025503;2.175716492;0.19776914;0.313167323;1.320030426;5.963862233;0.444032322;0.086269219;0.646781415;2.464291844;1.329041851;0;0.531876233;0.776401294;0.831985261;0.54727557;0.534147081;2.326890884;0.166621652;1.643947321;0.813934535;2.538040163
chr11:65201095..65201135,+;7.605302089;4.914136083;10.63421832;0.146333714;0.462942226;0.167566363;0.271982568;0.591521454;0;0.179117045;0.569485513;4.431649163;0.049210192;0.037377028;0.049751601;1.417261232;0.285107972;0;0.132969058;0.04249826;0.40441997;0.205810084;0;1.551260589;0.133297322;0.426535227;0;0.304618626
chr11:65201563..65201575,+;2.535100696;0.982827217;0.590789907;0.036583428;0;0;0;0.209617478;0;0;0.02941913;0.229759183;0;0;0;0.083855967;0.057210017;0;0;0;0.118463983;0;0;0;0.066648661;0.054521798;0;0.128179095
chr11:65201783..65201830,+;11.40795313;4.914136083;2.363159627;0.070093086;0.18517689;0;0.0777797;0.457336082;0.312446113;0;0.170943515;0.876271921;0.147206825;0;0;0.677063448;0.227897955;0;0.132969058;0.339986077;0.332246628;0;0;0.646358579;0.167128453;0.436768745;0.239624855;0.51789204
chr11:65202404..65202419,+;5.070201393;3.931308867;1.77236972;0.100528972;0.092588445;0;0;0.049543721;0.103252408;0.029852841;0.058812733;0.317109104;0;0.024446095;0.077904437;1.15947762;0.113423193;0;0.132969058;0.109103804;0.166123314;0.135655401;0;0.258543432;0;0.153529996;0.574309679;0.322228866
chr11:65202536..65202574,+;6.337751741;2.94848165;1.181579813;0;0.18517689;0;0.038643468;0.177088863;0;0;0.099326583;0.317109104;0.083542088;0;0.049751601;0;0.305616555;0.081434046;0;0;0.095318662;0.135655401;0;0.517086863;0.03332433;0.109241716;0.574309679;0.048260436
chr11:65203627..65203734,+;21.54835592;12.77675382;8.271058694;0.207205487;0.555530671;0.108602768;0.233339099;1.082117602;0.26249886;0.156583661;0.634073005;3.79413813;0.580823009;0.024446095;0.67493425;1.57613432;1.135644021;0;0.132969058;0.49158814;1.236398573;0.876264975;0;0.775630295;0.557612597;0.668443664;1.508056642;1.459171306
chr11:65204101..65204211,+;13.94305383;8.84544495;5.907899067;0.100528972;0.18517689;0.539030879;0.115930405;0.798569616;0.159246451;0.275995025;0.249642887;1.71769921;0.217582983;0.061823123;0.447775011;1.052276884;0.798266797;0;0.265938117;0.470893465;1.058014924;0.135655401;0.534147081;0.646358579;0.367581237;0.655252178;0;1.250065523
chr11:65204252..65204278,+;1.267550348;1.965654433;1.181579813;0.109750285;0;0.108602768;0.039136231;0.131616056;0.055994043;0;0.14120149;0.379781577;0.101003333;0;0.049751601;0.273258973;0.153334062;0.162868092;0;0;0.261441977;0;0;0.646358579;0.066648661;0.426138987;0.574309679;0.322228866
